ShowTime,Mode,FontSize,FontColor,CommentTime,BarragePool,UserID,RowID,Content
167.86200,1,25,16777215,2021-01-22 23:59:59,0,d0091540,44139295443255301,差半秒 应该在拨弦的那瞬间接上
126.63000,1,25,16777215,2021-01-22 23:59:18,0,d0091540,44139273889775621,差一点
79.25900,1,25,15138834,2021-01-22 23:59:03,0,ca548b7f,44139266177499139,有翡打戏前来踢馆
34.13200,1,25,15138834,2021-01-22 23:52:30,0,c8ed934,44139060087226373,火钳刘明
13.67600,1,25,16777215,2021-01-22 23:51:31,0,6350a65c,44139029157904387,火钳刘明
18.31700,1,25,16777215,2021-01-22 23:49:41,0,e4ab5a06,44138971198914565,七步以内，爷快
28.62900,1,25,16777215,2021-01-22 23:47:28,0,5231106f,44138901584478213,看我枪斗术
235.17700,1,25,16777215,2021-01-22 23:47:19,0,47f2616b,44138896761552903,你币有了
36.62700,1,25,16777215,2021-01-22 23:46:31,0,695313ab,44138871671226375,可以
138.55900,1,25,16777215,2021-01-22 23:45:56,0,b637bdd0,44138853224677381,接着奏乐 接着舞
200.58500,1,25,16777215,2021-01-22 23:45:27,0,520764f0,44138838305538051,起码连续不间断一个星期真的。。
38.33300,1,25,16777215,2021-01-22 23:45:24,0,5f170012,44138836481015815,霍元甲你嘛时候是津门第一啊
10.06300,1,25,16777215,2021-01-22 23:44:56,0,9020d2b3,44138821860720643,高能预警
116.85500,1,25,16707842,2021-01-22 23:42:09,0,131a5090,44138734471348227,果断投币！投币！
39.72500,1,25,16777215,2021-01-22 23:42:01,0,5741704f,44138730113990659,花里胡哨
88.70400,1,25,16707842,2021-01-22 23:41:41,0,131a5090,44138719689572359,过段投币！
176.52800,1,25,16777215,2021-01-22 23:36:43,0,d9ffea5f,44138563643637763,火钳刘明
98.25900,1,25,16777215,2021-01-22 23:34:20,0,cf517a73,44138488445009927,踩点绝了
120.56200,1,25,16777215,2021-01-22 23:31:57,0,56a385d5,44138413209681925,神连接
23.30200,1,25,16777215,2021-01-22 23:31:28,0,9c7ba58e,44138398090788869,周董的老歌《龙拳》
157.50800,1,25,15138834,2021-01-22 23:28:47,0,3d178afd,44138313995517959,两个瞎子是武林中人，江湖规矩是不对普通人动手。所以他们一开始面对普通人会很客气
43.77900,1,25,16777215,2021-01-22 23:23:52,0,ca420c49,44138159249817603,当然枪快，我的手指离扳机更有优势
126.50600,1,25,16777215,2021-01-22 23:21:07,0,4a4da23,44138072792104963,第2008个赞
137.36800,1,25,16777215,2021-01-22 23:18:50,0,9977773e,44138000984571909,哈哈
164.12600,1,25,16777215,2021-01-22 23:16:29,0,1ea452e3,44137927096664067,因为讲武德
47.59300,1,25,16777215,2021-01-22 23:16:26,0,9291e246,44137925248024579,肯定还是枪厉害啊
209.30600,1,25,16777215,2021-01-22 23:15:05,0,9c7ba58e,44137882842038277,周董的歌，不错不错
207.82600,1,25,16777215,2021-01-22 23:14:20,0,c27e9026,44137859105947653,真不错
183.83700,1,25,16777215,2021-01-22 23:13:54,0,9c7ba58e,44137845641707525,我就是那条龙
124.48600,1,25,16777215,2021-01-22 23:12:55,0,9c7ba58e,44137814559817731,现在回过头听，发现杰伦的歌都很燃
162.66400,1,25,16777215,2021-01-22 23:09:17,0,139a7922,44137700500963331,叶准
18.69300,1,25,16777215,2021-01-22 23:08:25,0,bd8fb849,44137673164587015,占个座
77.66400,1,25,16777215,2021-01-22 23:07:52,0,139a7922,44137656018796547,舒服了
245.73600,1,25,16777215,2021-01-22 23:07:36,0,a58ba2bb,44137647573565447,专业
64.77900,1,25,16777215,2021-01-22 23:04:35,0,6d62ef95,44137552653320197,你一秒9拳不跑动不做动作吗
17.78500,1,25,16777215,2021-01-22 23:02:52,0,66c8511a,44137498434600967,老声呐了
248.32000,1,25,16777215,2021-01-22 23:01:05,0,b8b8333a,44137442231975943,不错
109.06800,1,25,16777215,2021-01-22 22:59:24,0,edcf7664,44137389608140807,绝了
215.37900,1,25,16777215,2021-01-22 22:57:28,0,ba1aa7ee,44137328827957251,龙来了
202.53900,1,25,16777215,2021-01-22 22:57:09,0,ba1aa7ee,44137318485852167,好流畅啊
198.39500,1,25,16777215,2021-01-22 22:55:43,0,1537464a,44137273444794371,这要花多久时间啊。。
25.32600,1,25,16777215,2021-01-22 22:55:17,0,3b61b840,44137259770314757,周巡
57.87800,1,25,14811775,2021-01-22 22:54:32,0,ba1aa7ee,44137236254949379,BGM奈斯
209.71800,5,25,14811775,2021-01-22 22:54:06,0,8a5803c9,44137223064911879,卧槽，完全一致
3.65900,1,25,14811775,2021-01-22 22:53:37,0,ba1aa7ee,44137207332077571,龙拳！表白周董！
154.99000,1,25,16777215,2021-01-22 22:53:11,0,33e9f89d,44137194185031687,厉害
125.67900,1,25,16777215,2021-01-22 22:52:45,0,cb65fec5,44137180032401413,剪的跟mv似的哈哈哈
49.98700,1,25,16777215,2021-01-22 22:52:30,0,38eb3dd4,44137172230471683,咋不和冲锋枪比
103.94100,1,25,16777215,2021-01-22 22:52:21,0,d9050b5d,44137167915581443,现在还热乎着
0.91200,1,25,16777215,2021-01-22 22:52:05,0,b76b92ed,44137159542177799,bgm:龙拳
57.22200,1,25,16777215,2021-01-22 22:52:05,0,9bc7a5cc,44137159181991939,要火
52.48000,1,25,16777215,2021-01-22 22:52:00,0,9bc7a5cc,44137156652826629,第一次发弹幕，挺激动
76.58100,1,25,16777215,2021-01-22 22:51:19,0,8a5803c9,44137135018082311,周杰伦牛逼
35.05800,1,25,16777215,2021-01-22 22:50:35,0,8a5803c9,44137112354684931,好家伙
92.02000,1,25,16777215,2021-01-22 22:49:15,0,db62283a,44137070391197701,这就是现在枪上还会有刺刀的原因
57.07900,1,25,16777215,2021-01-22 22:47:57,0,728947ea,44137029356748805,现在的记录是11拳，徐灿打的
189.69900,1,25,16777215,2021-01-22 22:43:47,0,a91ee925,44136898359721989,这不是回忆杀，张天志本来就有那个能力。
54.21600,1,25,16777215,2021-01-22 22:42:20,0,7d33037d,44136852733034501,所以一秒9拳比0.2秒两枪快?脑子呢
205.52000,1,25,16777215,2021-01-22 22:41:36,0,187e1f73,44136829318332423,这卡点，这转场，牛逼呀，up主
181.39600,1,25,16777215,2021-01-22 22:41:27,0,7e8fe98e,44136824978800647,素材不重复，牛逼
243.21000,1,25,16777215,2021-01-22 22:36:47,0,7e8fe98e,44136678263095299,请
47.37500,1,25,16777215,2021-01-22 22:36:21,0,4bd766e7,44136664408260615,说0.2秒两枪的，世界上最快的拳一秒9拳
65.25900,1,25,16777215,2021-01-22 22:35:30,0,2f9dc11d,44136637843111943,铁线虫
50.63100,1,25,16777215,2021-01-22 22:34:59,0,b05e37e9,44136621344292867,0.2秒是高手中的高手了
248.32000,1,25,16777215,2021-01-22 22:32:44,0,be6f003c,44136550742622213,谁人打的太极拳
180.17900,1,25,16777215,2021-01-22 22:31:37,0,d90ea98f,44136515616899143,真的高
232.25000,1,25,16777215,2021-01-22 22:31:27,0,973de5b0,44136510152245255,好久没看到武打戏了
184.91600,1,25,16777215,2021-01-22 22:28:25,0,a10d38b,44136414590795783,转场还是那么厉害
7.61900,1,25,16777215,2021-01-22 22:24:49,0,3ac2d5cd,44136301833748485,再来亿遍
213.97900,1,25,16777215,2021-01-22 22:23:42,0,3ac2d5cd,44136266493591559,牛
0.93900,1,25,15138834,2021-01-22 22:22:42,0,7e57d7a6,44136235146412037,再来一遍
161.02400,1,25,15138834,2021-01-22 22:22:33,0,73a0ad92,44136230172491779,这部视频的质量很高啊
127.55900,1,25,16777215,2021-01-22 22:22:06,0,3ac2d5cd,44136216360648773,电影原音和bgm音乐完美融合啊
88.10000,1,25,16777215,2021-01-22 22:22:03,0,d56cb8ed,44136214515154949,目测会火
193.04200,1,25,16777215,2021-01-22 22:21:09,0,7d4c108e,44136186264944647,比博燃
149.90800,1,25,16777215,2021-01-22 22:20:55,0,ccbb194f,44136178737741831,因为包租婆是个高手，他们感觉到了
82.05900,1,25,16777215,2021-01-22 22:20:54,0,3ac2d5cd,44136178469830663,卡点卡出新境界了！
25.63800,1,25,16777215,2021-01-22 22:20:38,0,41824698,44136169966403587,请选择你的人物和场景
249.00000,1,25,16777215,2021-01-22 22:20:34,0,918d818a,44136167674740741,针不戳
63.75900,1,25,16777215,2021-01-22 22:20:11,0,3ac2d5cd,44136156059664451,这个点卡的牛逼
128.89200,1,25,16777215,2021-01-22 22:19:08,0,c3116070,44136122569195523,呐～这个就叫专业～～～
242.61500,1,25,16777215,2021-01-22 22:17:40,0,27ef2257,44136076585467911,专业
235.17700,1,25,16777215,2021-01-22 22:17:32,0,27ef2257,44136072708358151,专业
124.27300,1,25,16777215,2021-01-22 22:17:24,0,fa0fcde6,44136068223598599,太特喵帅太特喵帅了
15.25200,1,25,16777215,2021-01-22 22:16:58,0,5834d882,44136054402318341,哇塞
155.37900,1,25,16777215,2021-01-22 22:15:26,0,8b828534,44136006158385155,感受到了高手
184.35300,1,25,16777215,2021-01-22 22:13:20,0,cfc70b38,44135940520673283,回忆杀
109.50300,1,25,16777215,2021-01-22 22:12:24,0,c80f170f,44135911037337607,这不比博人传然？
244.69800,1,25,16777215,2021-01-22 22:12:13,0,874cb34b,44135905119174659,这视频不火?
245.07900,1,25,16777215,2021-01-22 22:11:34,0,874cb34b,44135884925698053,这不火?
40.08300,1,25,16777215,2021-01-22 22:11:09,0,825225f0,44135871814828039,所以是拳快还是枪快
152.43000,1,25,16777215,2021-01-22 22:09:01,0,be30c0cc,44135804587474947,怕包租婆
218.91300,1,25,16777215,2021-01-22 22:06:35,0,2c05ea32,44135727784001543,看到龙哥你币有了
57.46100,1,25,16777215,2021-01-22 21:57:11,0,1f3f5936,44135432549564423,我踏马直呼内行
133.84500,5,25,15138834,2021-01-22 21:55:04,0,7b2ed771,44135365803507717,军用手斧+1
131.81500,1,25,16777215,2021-01-22 21:53:34,0,77161245,44135318721921029,这剪辑绝了
114.66100,1,25,16777215,2021-01-22 21:50:51,0,97a75f32,44135233280278535,他死了好难过
64.28900,1,25,16777215,2021-01-22 21:50:28,0,f1603bd8,44135221105262597,牛逼
99.80700,1,25,16777215,2021-01-22 21:49:12,0,8c794422,44135181163954179,火钳刘明
219.19000,1,25,16777215,2021-01-22 21:48:47,0,26d06daa,44135167935119365,真李小龙好评！
97.03100,1,25,16777215,2021-01-22 21:48:23,0,71075ab7,44135155428753413,这才几个小时啊兄弟就要火
120.89900,1,25,16777215,2021-01-22 21:44:42,0,b7e3f38f,44135039866241027,剪的好
71.40700,1,25,16777215,2021-01-22 21:37:42,0,78139f32,44134819457662983,你币有了
123.96200,1,25,16777215,2021-01-22 21:32:03,0,55a3d0a3,44134641895473155,很不错
176.85300,1,25,16777215,2021-01-22 21:31:24,0,5c1ce10f,44134621283614727,疯狂踩点
2.47000,1,25,16777215,2021-01-22 21:30:31,0,55a3d0a3,44134593450737671,我是第一个，哈哈哈
43.09700,1,25,16777215,2021-01-22 21:30:11,0,55a3d0a3,44134583128555523,不错不错
3.81700,1,25,16777215,2021-01-22 21:17:58,0,c75e0ab1,44134198703292419,看了三次
240.79500,1,25,16777215,2021-01-22 21:15:15,0,23485cda,44134113364410371,牛
173.83900,1,25,16777215,2021-01-22 21:12:43,0,c75e0ab1,44134033721393159,剪得牛逼
52.99100,1,25,16777215,2021-01-22 21:08:02,0,3f680e64,44133885984899077,好看不火系列
132.24300,1,25,16777215,2021-01-22 21:02:54,0,e8095809,44133724550332421,牛逼
184.21300,1,25,15138834,2021-01-22 21:00:25,0,20f97b1b,44133646533132293,我是来揍你的
210.90700,5,25,16707842,2021-01-22 20:55:43,0,a08fdc5e,44133498800308229,我就是那条龙~
207.57400,5,25,16707842,2021-01-22 20:55:21,0,a08fdc5e,44133487180513287,慢着！(帅爆了)
102.51800,1,25,16777215,2021-01-22 20:53:10,0,a08fdc5e,44133418386587653,哟呵，这里剪的应景
142.13900,1,25,16777215,2021-01-22 20:51:09,0,74b0adec,44133355304779779,不懂就问啊。包租婆开窗说话，为什么古筝就停了？
82.01900,1,25,16777215,2021-01-22 20:49:52,0,74b0adec,44133314914156549,我来点个赞，让视频火起来。
7.44900,1,25,16777215,2021-01-22 20:28:06,0,9ac3d309,44132630146842627,好活当赏
225.31900,1,25,16777215,2021-01-22 20:22:11,0,6bf6576,44132443869413379,这个节奏把握的是真好啊
216.29900,1,25,16777215,2021-01-22 20:20:06,0,d6392b86,44132378516914183,牛逼
91.41200,1,25,16777215,2021-01-22 20:18:01,0,d6392b86,44132312984584199,你有币了
51.76200,1,25,16777215,2021-01-22 20:17:22,0,d6392b86,44132292190273539,用心了，
109.22700,1,25,16777215,2021-01-22 20:16:37,0,e4db0df5,44132268784484357,行云流水的剪辑verygood
91.76400,1,25,16777215,2021-01-22 20:02:46,0,ebd9ecde,44131832865751043,踩亿点点
90.47700,1,25,16777215,2021-01-22 19:59:37,0,1a338d92,44131733994995719,hhhhhhhhhhhhhh
218.79300,1,25,16777215,2021-01-22 19:21:55,0,eab91c2b,44130548315586567,respect
86.07900,1,25,16777215,2021-01-22 18:59:28,0,66577eb0,44129841737367557,6
137.51300,1,25,16777215,2021-01-22 18:36:08,0,9366abdf,44129107740983303,好活当赏
98.78900,1,25,16777215,2021-01-22 18:26:19,0,86bd038b,44128799187009543,李连杰大战周杰伦
239.17300,5,25,15138834,2021-01-22 18:21:27,0,c3fc1f52,44128646112215047,请！
23.44000,1,25,16777215,2021-01-22 18:17:22,0,c3fc1f52,44128517369102339,先三连一波
7.87900,1,25,16777215,2021-01-22 18:17:06,0,c3fc1f52,44128509211181061,热乎啊
76.77900,1,25,16777215,2021-01-22 18:00:14,0,57578246,44127978383212547,这么好看的视频怎么补不火啊！！！
183.59300,5,25,15138834,2021-01-22 16:50:11,0,981952d5,44125775038775299,我是来揍你的
1.55900,5,25,16707842,2021-01-22 16:27:07,0,a2d6cd0d,44125049563643907,失踪人口回归
76.33600,1,25,16777215,2021-01-23 23:57:59,0,e2417445,44184531135102983,这这这
119.00500,1,25,16777215,2021-01-23 23:56:52,0,ff0d4c76,44184495915532295,剪的好好
45.86000,1,25,16777215,2021-01-23 23:56:42,0,fbee2b09,44184490541056005,我要打十个
53.48200,1,25,16777215,2021-01-23 23:55:50,0,28dbf76b,44184463047393287,宠你这个bgm
113.83000,1,25,16777215,2021-01-23 23:55:15,0,cccc22e9,44184444819996679,厉害
72.70600,1,25,16777215,2021-01-23 23:53:42,0,b039b355,44184396195954695,踩点好评
10.54400,1,25,16777215,2021-01-23 23:49:23,0,e79076c1,44184260064575495,龙拳！！！
96.98900,1,25,16777215,2021-01-23 23:48:02,0,d8c2d25c,44184217823215619,66666
231.57900,1,25,16777215,2021-01-23 23:46:42,0,25d2ea51,44184175860252675,白嫖失败
124.07600,1,25,16777215,2021-01-23 23:46:26,0,740b31b4,44184167739555843,都死了这三个
129.42500,1,25,16777215,2021-01-23 23:45:48,0,18e3a9e9,44184147539263493,红字666
75.98600,1,25,16777215,2021-01-23 23:45:38,0,4447cd32,44184142208827459,歌名:龙拳
149.91500,1,25,16777215,2021-01-23 23:45:32,0,2be09040,44184139069915143,这个老人是叶准本人
60.23600,1,25,16777215,2021-01-23 23:45:22,0,4447cd32,44184134068731907,龙拳
67.61900,1,25,16777215,2021-01-23 23:45:08,0,5704e1e8,44184126679416835,太原火焰刀
3.52300,1,25,16777215,2021-01-23 23:44:45,0,fbc74e70,44184114320900099,风鹰铠甲合体
99.51500,1,25,16777215,2021-01-23 23:42:10,0,d7eead84,44184033127038979,BGM：周杰伦—龙拳
61.38700,1,25,16777215,2021-01-23 23:41:09,0,cde180e3,44184001367244807,霍爷
71.28400,1,25,16777215,2021-01-23 23:39:39,0,89d22784,44183954151440389,疯狂踩点
12.71900,5,25,15138834,2021-01-23 23:37:49,0,5d7be77d,44183896332435461,当然是我啊，难道是叶问啊
75.37900,1,25,16777215,2021-01-23 23:37:04,0,948f688f,44183872960200711,卡点好帅
46.97100,1,25,16777215,2021-01-23 23:35:23,0,18dc3a0f,44183819645353989,踩点了
7.38800,1,25,16777215,2021-01-23 23:34:35,0,7d553ccc,44183794851774471,分类讨论 
123.29900,1,25,16777215,2021-01-23 23:33:50,0,f1ac67c0,44183771099955205,三连了
68.95300,1,25,16777215,2021-01-23 23:31:39,0,81c6933f,44183702442868739,卡点竟然！
112.27500,1,25,16777215,2021-01-23 23:30:21,0,9968f1e7,44183661635960837,你币有了
7.97900,1,25,16777215,2021-01-23 23:29:18,0,36bf711a,44183628655099911,停停！
188.85000,1,25,15138834,2021-01-23 23:29:13,0,533a36f5,44183625934045187,我是来揍你的
122.79700,1,25,16777215,2021-01-23 23:28:30,0,57a4e737,44183603129090053,666
58.53500,1,25,16777215,2021-01-23 23:27:09,0,beb28f9d,44183560968470531,我不喜欢这个配乐
212.12300,1,25,16777215,2021-01-23 23:26:59,0,844fa3dc,44183555552051205,我不是英雄，我只是个约达尔人
82.49100,1,25,16777215,2021-01-23 23:25:06,0,1998ab8,44183496650915847,白嫖失败
47.91300,5,25,16707842,2021-01-23 23:25:01,0,6cafce92,44183493844926471,我用手臂来拉开整个土地的重
96.54800,1,25,16777215,2021-01-23 23:24:59,0,8cf7b4aa,44183492567236615,66666
45.55300,5,25,16707842,2021-01-23 23:24:32,0,6cafce92,44183478730227719,那长城像五千年来待射的梦
41.91300,5,25,16707842,2021-01-23 23:24:11,0,6cafce92,44183467350032389,这民族的海岸线像一支弓
23.58500,5,25,16707842,2021-01-23 23:24:03,0,412bbdf5,44183463324024839,那是你没遇到john wick
115.62500,1,25,16777215,2021-01-23 23:20:32,0,a8d71a70,44183352740151299,这不比王一博更燃？
105.41900,1,25,16777215,2021-01-23 23:20:18,0,6afba5fd,44183345490296903,呐，这就叫专业。
224.95000,1,25,16777215,2021-01-23 23:18:30,0,ba803aeb,44183288817909767,这次一定
55.39800,1,25,16777215,2021-01-23 23:18:11,0,2da4edb6,44183278959198213,我直接好家伙
205.71000,1,25,16777215,2021-01-23 23:18:02,0,ba803aeb,44183274004152325,你币有了
24.17900,1,25,16777215,2021-01-23 23:15:46,0,2984c8dd,44183202919612423,整好七步曹植快(东doge)
127.48700,1,25,16777215,2021-01-23 23:15:32,0,7b17ef53,44183195652456455,快节奏插入这段，缓解紧张的观感疲劳
6.91500,1,25,16777215,2021-01-23 23:14:46,0,a824c580,44183171261530115,专业
209.73200,1,25,16777215,2021-01-23 23:14:45,0,5458e495,44183170920742915,前方高能
206.75000,5,25,15772458,2021-01-23 23:14:14,0,8227a624,44183154470158343,太残暴了
183.53000,5,25,15772458,2021-01-23 23:13:28,0,8227a624,44183130216071171,没印度人Q弹
111.51900,1,25,16777215,2021-01-23 23:12:52,0,8bb0bb9a,44183111773192199,牛b
171.83000,1,25,16777215,2021-01-23 23:12:29,0,8227a624,44183099623866373,印度阿sir抗日奇侠
75.46500,1,25,16777215,2021-01-23 23:11:41,0,3e6b37d7,44183074355281927,专业专业
63.46400,1,25,16777215,2021-01-23 23:11:29,0,3e6b37d7,44183067925938179,神卡点
88.39900,1,25,16777215,2021-01-23 23:10:45,0,6ee4c1e6,44183045039718405,卡点真准，当赏
97.34600,1,25,16777215,2021-01-23 23:05:58,0,1ffe4956,44182894723203077,牛逼哄哄的节奏感
143.77900,1,25,16777215,2021-01-23 23:04:20,0,9e4d8c79,44182842917781509,md，太专业了
59.77900,1,25,16777215,2021-01-23 23:02:43,0,9e4d8c79,44182792206024709,这都能踩点
225.87800,1,25,16777215,2021-01-23 23:02:25,0,a92a658c,44182783053004803,闫芳？
129.08600,1,25,16777215,2021-01-23 23:01:29,0,b014b20d,44182753507803139,哈哈哈哈哈哈
82.23700,1,25,16777215,2021-01-23 22:59:36,0,e9db832d,44182694319357959,这不比博燃
50.53400,1,25,16777215,2021-01-23 22:58:46,0,9d382d4e,44182668035751943,踩点狂魔
32.86700,1,25,16777215,2021-01-23 22:57:47,0,624dc059,44182636917686279,再来
32.61900,5,25,15138834,2021-01-23 22:55:39,0,5c5b309f,44182570061529095,拳皇2020
1.31900,5,25,16707842,2021-01-23 22:55:15,0,ec6c5232,44182557623320581,包租公怎么搞的跟火云邪神似的
34.24500,5,25,15138834,2021-01-23 22:52:52,0,3e6e0f93,44182482687361029,佛山谁只能打？当然我啊！难道叶问？
98.33900,1,25,16707842,2021-01-23 22:49:11,0,45f122c4,44182366451662855,音乐很燃。
19.20000,1,25,16777215,2021-01-23 22:48:15,0,a81f634,44182337040678919,谁能分享给杰伦看啊，他一定也会喜欢
234.98000,1,25,16777215,2021-01-23 22:47:36,0,55359976,44182316560416773,三连而已，赏了！！！
159.25900,1,25,15138834,2021-01-23 22:46:21,0,303b5b9e,44182277340528647,歌词呢继续啊！！！
47.72500,1,25,16777215,2021-01-23 22:46:11,0,51531110,44182272177864711,比博燃
160.38000,1,25,16777215,2021-01-23 22:45:53,0,7c7a90ee,44182262744350725,呐，这个就叫专业~
112.35300,1,25,16777215,2021-01-23 22:45:11,0,8f8ffa5c,44182240860045319,射手打战士
93.44800,1,25,16777215,2021-01-23 22:42:49,0,fd13ce3d,44182166356623429,朱芳雨？？
35.12500,1,25,16777215,2021-01-23 22:40:28,0,d95c001c,44182092475531269,功夫?功夫！
160.11800,1,25,38979,2021-01-23 22:38:39,0,f5498d4d,44182035461308419,原著有说明，这2人感觉到了高手，且这里有个细节，前面有铺垫，这里没剪出来
230.01900,1,25,15138834,2021-01-23 22:38:28,0,73e5c86a,44182029249019911,你币有了
117.23400,1,25,15138834,2021-01-23 22:35:38,0,26b3f53f,44181940104331271,我要这币有何用
234.79800,1,25,16777215,2021-01-23 22:35:23,0,2d8353dc,44181932406210565,我要这币有何用
57.91900,1,25,16777215,2021-01-23 22:34:49,0,9b5b4819,44181914535329799,这就离谱！
21.57900,1,25,16777215,2021-01-23 22:32:25,0,415b7754,44181838926184515,当然是我快啦
50.27900,1,25,16777215,2021-01-23 22:31:33,0,4629f390,44181811704102917,卡点舒适
188.64200,1,25,15138834,2021-01-23 22:28:55,0,53ff578b,44181728794771461,有点像芹泽
172.26200,1,25,16777215,2021-01-23 22:28:29,0,fab8b894,44181715264995333,巴蒂斯塔
79.63000,1,25,16777215,2021-01-23 22:27:55,0,9a266995,44181697774747653,这个卡点专业！
174.22700,1,25,16777215,2021-01-23 22:27:29,0,6ca573e4,44181684023721991,英国大力士
29.24400,1,25,16777215,2021-01-23 22:26:07,0,db145a33,44181641058844677,谁人打得太极拳？
235.15100,1,25,16777215,2021-01-23 22:21:14,0,27e41a6e,44181487499083781,周董的歌确实牛
47.45900,1,25,16777215,2021-01-23 22:19:32,0,7829515c,44181433873334277,这点卡的多好
12.81300,1,25,16777215,2021-01-23 22:18:29,0,212d1359,44181400751439879,中国人都会功夫又要藏不住了
49.35900,1,25,16777215,2021-01-23 22:18:19,0,9d196476,44181395824705543,鸡皮疙瘩！！！！！！！
76.81700,5,25,15138834,2021-01-23 22:16:20,0,4f4ec294,44181332995604485,1.25新世界
64.14700,1,25,16777215,2021-01-23 22:14:54,0,da9e6071,44181288103968775,彩电帅
130.83400,1,25,16777215,2021-01-23 22:12:28,0,8f0836ff,44181211497627653,哈哈哈哈打断bgm
124.63400,1,25,16777215,2021-01-23 22:11:22,0,461697e7,44181176876269573,生命必须有裂缝，阳光才能照得进来。路上有坎坷，人才变得坚强起来。
16.62500,1,25,16777215,2021-01-23 22:10:37,0,a630cc,44181153641398277,拳快
33.34200,1,25,16777215,2021-01-23 22:09:59,0,64f89c2a,44181133582663687,哇！！！
95.33900,1,25,16777215,2021-01-23 22:03:16,0,1b3f9671,44180922332348419,专业字幕？
4.98300,1,25,16777215,2021-01-23 22:01:39,0,1b3f9671,44180871289765895,火钳刘明
118.39600,1,25,16777215,2021-01-23 22:00:16,0,8effc0b9,44180827754987523,三连有了
86.90700,1,25,16777215,2021-01-23 21:57:15,0,2e9deefe,44180732806955013,再来小小的亿遍
206.83800,1,25,15138834,2021-01-23 21:55:41,0,72b940d5,44180683574738949,好活当赏
212.71000,1,25,16777215,2021-01-23 21:55:19,0,329c5ea2,44180672197165061,这段太帅了
0.00000,4,25,6632437,2021-01-23 21:52:33,0,78985e4d,44180584774762501,币有了
219.72100,4,25,6632437,2021-01-23 21:52:03,0,78985e4d,44180569567264771,还是老歌耐听
106.67900,1,25,16777215,2021-01-23 21:51:52,0,89791174,44180563607158791,你币有了
196.89900,1,25,16777215,2021-01-23 21:51:42,0,2f7006aa,44180558182350855,帅呆了
15.85900,1,25,15138834,2021-01-23 21:51:16,0,7baf48fd,44180544908427271,我的刀快！
118.69500,1,25,16777215,2021-01-23 21:50:22,0,78985e4d,44180516524523525,跪求收币
84.04300,1,25,16777215,2021-01-23 21:50:11,0,7e6a1452,44180510666129411,这就叫做专业
100.09400,1,25,16777215,2021-01-23 21:50:04,0,78985e4d,44180506860847111,跪求收币
46.13600,1,25,16777215,2021-01-23 21:49:58,0,a85c3660,44180504054857735,燃起来了
61.82000,1,25,16777215,2021-01-23 21:49:26,0,e4aded62,44180487109869573,牛批这踩点
39.65400,1,25,16777215,2021-01-23 21:48:32,0,971d9523,44180458927292419,BGM无敌，加buff、
24.96800,1,25,16777215,2021-01-23 21:45:53,0,8ffcac66,44180375137157123,张大仙？
126.51000,1,25,16777215,2021-01-23 21:43:34,0,4e8a4c3b,44180302240677895,牛逼
23.10200,1,25,16777215,2021-01-23 21:40:37,0,7df6e722,44180209570152451,这句话不是说冷兵器的枪吗
62.27900,1,25,16777215,2021-01-23 21:35:47,0,9db462e9,44180057445367815,李连杰最帅，不接受反驳。
233.77800,1,25,16777215,2021-01-23 21:30:27,0,c8a5ab2,44179889691557895,这剪辑衔接用心了，特别好
210.33400,1,25,16777215,2021-01-23 21:30:03,0,c8a5ab2,44179877405392901,这剪辑用心了啊
221.50200,1,25,16707842,2021-01-23 21:27:56,0,834c18b0,44179810701803523,这龙拳二十年的功夫，你挡得住吗？
1.27900,1,25,16777215,2021-01-23 21:26:34,0,c8a5ab2,44179767703371781,太帅了！这就是武侠电影呀！拳拳到肉
43.81700,1,25,16777215,2021-01-23 21:25:04,0,f573d236,44179720447721477,左边必输
80.34600,1,25,16777215,2021-01-23 21:22:23,0,8673cf7b,44179636150075397,专业
129.03400,1,25,16777215,2021-01-23 21:19:55,0,df483da7,44179558411796485,好家伙
45.59400,1,25,16777215,2021-01-23 21:19:45,0,2d1d780a,44179553126449157,好家伙
21.43700,1,25,16777215,2021-01-23 21:18:59,0,bf9c7dde,44179529139224581,枪
110.41900,1,25,16777215,2021-01-23 21:17:30,0,e73a8074,44179482371162115,老六，我认得你
162.79900,1,25,16777215,2021-01-23 21:17:25,0,6d9958a5,44179479852482563,张天志
129.93300,1,25,16777215,2021-01-23 21:17:19,0,7a1a8430,44179476870332419,这一秒 投币了
81.97900,1,25,11890,2021-01-23 21:14:35,0,94d90587,44179390784339971,彩好活当赏！
52.15900,1,25,16777215,2021-01-23 21:08:52,0,ba9345e1,44179210827202563,爷青回
12.96700,5,25,38979,2021-01-23 21:06:49,0,4b280545,44179146585669635,我赌你的枪里没有子弹
246.92100,1,25,16777215,2021-01-23 21:06:47,0,9386b4b8,44179145214132291,请
118.27100,1,25,16777215,2021-01-23 21:06:29,0,ffafca51,44179135866601479,卡上了
19.15900,1,25,16777215,2021-01-23 21:05:03,0,ffd364e9,44179090818727939,不管是拳还是枪，你都快不过元华老师
119.97500,1,25,16777215,2021-01-23 21:04:47,0,f6616cd7,44179082206248967,火钳刘明
223.79500,1,25,16777215,2021-01-23 21:01:47,0,e8e35d8c,44178987860099077,真龙
232.57900,1,25,16777215,2021-01-23 21:00:23,0,73a94942,44178943900123139,全体起立
227.33200,1,25,16777215,2021-01-23 20:57:38,0,e8e35d8c,44178857419866115,龙
